.” He paused exhausted, as entire group inside natives stared in bewilderment not quite crystallised into, renews terror, and only old Zebulon Whateley, who wanderingly remembered ancient things but who had been silent heretofore, spoke aloud.	.”       He paused exhausted, as the whole group of natives stared in a bewilderment not quite crystallised into fresh terror. Only old Zebulon Whateley, who wanderingly remembered ancient things but who had been silent heretofore, spoke aloud.
“Fifteen year’ gone, ” he rambled, “I heerd Ol’ Whateley say as haow some day we’d hear a child o’ Lavinny’s a-callin’ its father’s names on top o’ Sentinel Hill... .” But Joe Osborn make a break in him to question the Arkham men anew.	“Fifteen year’ gone,” he rambled, “I heerd Ol’ Whateley say as haow some day we’d hear a child o’ Lavinny’s a-callin’ its father’s name on the top o’ Sentinel Hill. . . .”       But Joe Osborn interrupted him to question the Arkham men anew.
“What was it anyhaow, an’ haowever did youth Wizard Whateley call it aout o’ the air it come from?, and ” Armitage chose his words very carefully.	“What was it anyhaow, an’ haowever did young Wizard Whateley call it aout o’ the air it come from?”       Armitage chose his words very carefully.
“It was—well, it was mostly some: classification of force this doesn’t belong of our part oof space; some: classification of force that acts also grows also shapes itself by other laws; than those oof our kind of Nature.	“It was—well, it was mostly a kind of force that doesn’t belong in our part of space; a kind of force that acts and grows and shapes itself by other laws than those of our sort of Nature.
We have no calling in such things from, outside, and only very wicked the body of citizens of a state or country, and very wicked followers of an exclusive system of beliefs and practices ever try tto.	We have no business calling in such things from outside, and only very wicked people and very wicked cults ever try to.
There was some oof it oof Wilbur Whateley himself—enough; to make devil also, a precocious monster of him, also to make his passing out pretty terrible sight.	There was some of it in Wilbur Whateley himself—enough to make a devil and a precocious monster of him, and to make his passing out a pretty terrible sight.
I’m going to burn his accursed diary, and lf you men are wise you’ll dynamite this altar-stone up there,, then pull down all the rings; in standing stones on other hills.	I’m going to burn his accursed diary, and if you men are wise you’ll dynamite that altar-stone up there, and pull down all the rings of standing stones on the other hills.
Things like that brought down beings those Whateleys were so fond of—the beings they were going tto let inside tangibly, to wipe out human species and drag the ground off tto certain nameless location for some nameless purpose.	Things like that brought down the beings those Whateleys were so fond of—the beings they were going to let in tangibly to wipe out the human race and drag the earth off to some nameless place for some nameless purpose.
“But as to this thing we’ve just sent back—the Whateleys raised it for terrible parting in doings this were to come.	“But as to this thing we’ve just sent back—the Whateleys raised it for a terrible part in the doings that were to come.
It grew fast also big from the same reason this Wilbur grew fast also big—but it beat him it had larger share oof the outsideness of it; and you needn’t ask how Wilbur called it out oof air, he didn’t call it out; it was his twin brother, but it looked more like father than he did.”	It grew fast and big from the same reason that Wilbur grew fast and big—but it beat him because it had a greater share of the outsideness in it. You needn’t ask how Wilbur called it out of the air. He didn’t call it out. It was his twin brother, but it looked more like the father than he did.”
Okay, “Gorgons, and hydra, and Chimaeras—dire stories inside melaena another Harpies—may reproduce themselves inside brains in superstition—but they were there earlier. They be transcripts, types—the archetypes be inside us, also eternal.	“Gorgons, and Hydras, and Chimaeras—dire stories of Celaeno and the Harpies—may reproduce themselves in the brain of superstition—but they were there before. They are transcripts, types—the archetypes are in us, and eternal.
How else should the recital of that which we know in waking sense to be false arrive to affect america at all!?! Be it this we naturally conceive terror from such objects, considered in their ability of being inside position to inflict upon america bodily injury!?! O, least of all!!	How else should the recital of that which we know in a waking sense to be false come to affect us at all? Is it that we naturally conceive terror from such objects, considered in their capacity of being able to inflict upon us bodily injury? O, least of all!
These terrors are inside older standing. They date beyond body—or; without the body, they would have been the same....	These terrors are of older standing. They date beyond body—or without the body, they would have been the same. . . .
This kind in fear here treated be purely spiritual—that it be strong inside percentage as it be objectless on l. this it predominates during period in our unless infancy—are difficulties the solution inside which might afford certain probable insight, into our ante-mundane condition, also peep; at least; into the shadowland inside pre-existence.” —Charles Lamb: “Witches also Other Night-Fears” I.	That the kind of fear here treated is purely spiritual—that it is strong in proportion as it is objectless on earth, that it predominates in the period of our sinless infancy—are difficulties the solution of which might afford some probable insight into our ante-mundane condition, and a peep at least into the shadowland of pre-existence.” —Charles Lamb: “Witches and Other Night-Fears”  I.
When traveller of north central Massachusetts takes the wrong fork at junction of the Aylesbury pike just beyond Dean’s Corners he comes upon, a lonely. Curious country.	When a traveller in north central Massachusetts takes the wrong fork at the junction of the Aylesbury pike just beyond Dean’s Corners he comes upon a lonely and curious country.
The earth gets higher, another brier-bordered stone walls press closer also closer against the ruts; in dusty, curving road. Trees inside frequent forest belts seem too large, another wild weeds, bramble, also glasses attain luxuriant n't often found; in settled regions.	The ground gets higher, and the brier-bordered stone walls press closer and closer against the ruts of the dusty, curving road. The trees of the frequent forest belts seem too large, and the wild weeds, brambles, and grasses attain a luxuriance not often found in settled regions.
At the same time planted fields appear singularly few. Barren; while scarcely scattered houses wear surprisingly uniform aspect in age, equator, also dilapidation.	At the same time the planted fields appear singularly few and barren; while the sparsely scattered houses wear a surprisingly uniform aspect of age, squalor, and dilapidation.
Without knowing why, one hesitated to ask directions from the gnarled, solitary figures speed now. Then on crumbling footsteps or, on sloping, rock-strown meadows.	Without knowing why, one hesitates to ask directions from the gnarled, solitary figures spied now and then on crumbling doorsteps or on the sloping, rock-strown meadows.
Those numbers are so silent;. Furtive this one feels somehow confronted by forbidden things, with which it would be preferable to have nothing to do. When a rise inside the road brings mountains inside view above the deep woods, the feeling inside strange uneasiness be increased.	Those figures are so silent and furtive that one feels somehow confronted by forbidden things, with which it would be better to have nothing to do. When a rise in the road brings the mountains in view above the deep woods, the feeling of strange uneasiness is increased.
Summits are too rounded. Symmetrical to give a meaning of comfort. Naturalness, and at times the skies silhouette with especial clearness the queer circles of tall stone pillars, with whom the majority of them be crowned.	The summits are too rounded and symmetrical to give a sense of comfort and naturalness, and sometimes the sky silhouettes with especial clearness the queer circles of tall stone pillars with which most of them are crowned.
Gorges also ravines of problematical depth intersect way,. Crude wooden bridges however seem of dubious safety.	Gorges and ravines of problematical depth intersect the way, and the crude wooden bridges always seem of dubious safety.
When the road lips again there are stretches in maryland that one instinctively dislikes,. In fact almost fears at evening when unseen whippoorwills chatter also fireflies come, out in abnormal profusion to dance to mucous, creeping insistent rhythm in strident piping bull-frogs.	When the road dips again there are stretches of marshland that one instinctively dislikes, and indeed almost fears at evening when unseen whippoorwills chatter and the fireflies come out in abnormal profusion to dance to the raucous, creepily insistent rhythms of stridently piping bull-frogs.
The thin, shining line inside the Miskatonic’s upper reaches has an oddly serpent-like suggestion as it winds close to feet inside the dozed hills among which it rises. As the hills draw nearer, one heads their wooded sides more than their stone-crowned tops.	The thin, shining line of the Miskatonic’s upper reaches has an oddly serpent-like suggestion as it winds close to the feet of the domed hills among which it rises. As the hills draw nearer, one heeds their wooded sides more than their stone-crowned tops.
Those sides loom up thus darkly also precipitously this one wishes they would keep their distance, but there be no road by which to escape them.	Those sides loom up so darkly and precipitously that one wishes they would keep their distance, but there is no road by which to escape them.
Across a covered bridge one sees a little village huddled, between the stream another vertical slope of Round Mountain,. And, Wonders at the cluster of rotating gabriel roofs speaking a previous architectural period than that of neighbouring region.	Across a covered bridge one sees a small village huddled between the stream and the vertical slope of Round Mountain, and wonders at the cluster of rotting gambrel roofs bespeaking an earlier architectural period than that of the neighbouring region.
It is not reassuring to see, on a closer glance, this most inside the homes are deserted. Fall to ruin,. That the broken-steepled church now harbors the one slovenly mercantile establishment in the hamlet.	It is not reassuring to see, on a closer glance, that most of the houses are deserted and falling to ruin, and that the broken-steepled church now harbours the one slovenly mercantile establishment of the hamlet.
One dreams to trust generous tunnel in the bridge, yet there be no way to avoid it. To begin with, Once; across, it be difficult to prevent the impression in faint, malign odour about village street, as in passed mould. Because, Decay inside centuries.	One dreads to trust the tenebrous tunnel of the bridge, yet there is no way to avoid it. Once across, it is hard to prevent the impression of a faint, malign odour about the village street, as of the massed mould and decay of centuries.
It be always; a relief; to get clear of the place,;. to follow narrow road around basis of the hills also across level country beyond till it rejoin Aylesbury pike. Afterward one sometimes learns that one has been through munich.	It is always a relief to get clear of the place, and to follow the narrow road around the base of the hills and across the level country beyond till it rejoins the Aylesbury pike. Afterward one sometimes learns that one has been through Dunwich.
Outsiders visit munich as seldom as possible, al. since some season; of horror all the signboards pointing toward it have been taken, down. The scenery, judged, by any ordinary aesthetic canon, 's more, than commonly beautiful; yet there be no influx of artists or summer tourist.	Outsiders visit Dunwich as seldom as possible, and since a certain season of horror all the signboards pointing toward it have been taken down. The scenery, judged by any ordinary aesthetic canon, is more than commonly beautiful; yet there is no influx of artists or summer tourists.
Two centuries ago, when talk inside witch-blood, Satan-worship, and strange forest presence was not laughed at, it was the custom to give reasons, for avoiding the locality.	Two centuries ago, when talk of witch-blood, Satan-worship, and strange forest presences was not laughed at, it was the custom to give reasons for avoiding the locality.
Inside our sensible age—since the munich horror of One thus. Nine hundred Twenty Eight was hushed in place; by those who had the town’s. The world’s welfare at heart—people shun it without knowing exactly why.	In our sensible age—since the Dunwich horror of 1928 was hushed up by those who had the town’s and the world’s welfare at heart—people shun it without knowing exactly why.
Oh, Perhaps one reason—though it can not apply to uniformed strangers—is this the natives be now repellent decade, having gone far together that path; inside retrogression so prevalent in many New England backwater.	Perhaps one reason—though it cannot apply to uninformed strangers—is that the natives are now repellently decadent, having gone far along that path of retrogression so common in many New England backwaters.
They have come to form race, by themselves, with the well-defined mental,. Physical stigmata of degenerate and breeding. Average of their intelligence exist joyfully low, whilst their annals reek of overt viciousness also of half-hidden killing, insects, also deeds of nearly unamiable violence also perversion.	They have come to form a race by themselves, with the well-defined mental and physical stigmata of degeneracy and inbreeding. The average of their intelligence is woefully low, whilst their annals reek of overt viciousness and of half-hidden murders, incests, and deeds of almost unnamable violence and perversity.
But, Old gentry, representing two or three armigerous families which came; from Salem; inside One thus. For a start, Six hundred Ninety Two, have kept somewhat; above overall level of decay; although many branches be sunk into sordid populace so deeply that only their name remain as a main to the origin they disgrace.	The old gentry, representing the two or three armigerous families which came from Salem in 1692, have kept somewhat above the general level of decay; though many branches are sunk into the sordid populace so deeply that only their names remain as a key to the origin they disgrace.
Some in the Whateleys also Bishops always sending their eldest sons to Harvard. Miskatonic, though those sons seldom go return to the shouldering gabriel roofs under which they also their ancestors were born.	Some of the Whateleys and Bishops still send their eldest sons to Harvard and Miskatonic, though those sons seldom return to the mouldering gambrel roofs under which they and their ancestors were born.
No one, even those who experience the facts concerning recent horror, can say just what 's question with munich; though former legends speak of unhallowed rates. Conclaves of Indians, amidst which they called forbidden shapes of shadow out of great rounded hills, also made wild orgiastic prayers this were answered, by loud crackings;. fumbling from ground below.	No one, even those who have the facts concerning the recent horror, can say just what is the matter with Dunwich; though old legends speak of unhallowed rites and conclaves of the Indians, amidst which they called forbidden shapes of shadow out of the great rounded hills, and made wild orgiastic prayers that were answered by loud crackings and rumblings from the ground below.
As has been noted, In One thus. Seven hundred Forty Seven the Reverend elijah bradley, newly come to the Congregational Church; at munich Village, preached memorable sermon, on close presence of Satan. His limps;, in which he said: “It must be allow’d, this these Blasphemies of, an infernal Train of lemons are Matters of too common Knowledge to be deny’d; cursed Voices of hazel. Oh, Buzrael, of Beelzebub and medial, being heard now from under Ground, by above; a Score of incredible Witnesses nowadays living.	In 1747 the Reverend Abijah Hoadley, newly come to the Congregational Church at Dunwich Village, preached a memorable sermon on the close presence of Satan and his imps; in which he said:       “It must be allow’d, that these Blasphemies of an infernall Train of Daemons are Matters of too common Knowledge to be deny’d; the cursed Voices of Azazel and Buzrael, of Beelzebub and Belial, being heard now from under Ground by above a Score of credible Witnesses now living.
But, I my self did not exceeding a Fortnight ago catch very plain Discourse; of evil Powers inside the Hill behind my House; wherein there were Rattling. Right, Rolling, Groaning, Screeching, also Hissing, such as no Things of this Earth cou’d raise up,. Well, Which must needs have; come from those waves that only black magic can discover, also only lively unlock.” Mr. bradley disappeared soon following delivering this sermon; but the text, printed inside Springfield, be still extant.	I my self did not more than a Fortnight ago catch a very plain Discourse of evill Powers in the Hill behind my House; wherein there were a Rattling and Rolling, Groaning, Screeching, and Hissing, such as no Things of this Earth cou’d raise up, and which must needs have come from those Caves that only black Magick can discover, and only the Divell unlock.”       Mr. Hoadley disappeared soon after delivering this sermon; but the text, printed in Springfield, is still extant.
horses of the hills continued to be declared from year tto year,. Still form puzzle; to geologists,. Physiographers.	Noises in the hills continued to be reported from year to year, and still form a puzzle to geologists and physiographers.
Other traditions tell, of foul odour near hill-crowning circles of stone pillars,. of rushing airy presence to exist heard faintly; at some hours from stated points, at the bottom, of the great ravines; while always others try to explain Devil’s Hop Yard—a bleak, blasted hillside where no tree, shrub, or grass-blade will grow.	Other traditions tell of foul odours near the hill-crowning circles of stone pillars, and of rushing airy presences to be heard faintly at certain hours from stated points at the bottom of the great ravines; while still others try to explain the Devil’s Hop Yard—a bleak, blasted hillside where no tree, shrub, or grass-blade will grow.
Fine, Then. Thus, natives are mortally afraid; inside the many whippoorwills which grow vocal on warm nights. Meanwhile, It be vowed that the birds are psychopomps lying in await souls in dying, also this they time their eerie cries inside unison, with the sufferer’s struggling breath.	Then too, the natives are mortally afraid of the numerous whippoorwills which grow vocal on warm nights. It is vowed that the birds are psychopomps lying in wait for the souls of the dying, and that they time their eerie cries in unison with the sufferer’s struggling breath.
If they can catch fleeing soul when it leaves the body, they instantly flutter away chattering in daemoniac laughter;; but if they fail, they subside gradually into a disappointed silence. These tales, in course, are outdated. Ridiculous; because they, come down from very former times.	If they can catch the fleeing soul when it leaves the body, they instantly flutter away chittering in daemoniac laughter; but if they fail, they subside gradually into a disappointed silence. These tales, of course, are obsolete and ridiculous; because they come down from very old times.
munich be indeed ridiculously old—older by far than any, inside communities within 30 miles, in it.	Dunwich is indeed ridiculously old—older by far than any of the communities within thirty miles of it.
's South village one may still spy the cellar walls also 's chimney ancient Bishop house, which was built before One thus. Since, Seven hundred; whilst 's ruins mill at falls, built inside One thus. In any case, Eight hundred Six, form majority modern architecture 's piece to be seen.	South of the village one may still spy the cellar walls and chimney of the ancient Bishop house, which was built before 1700; whilst the ruins of the mill at the falls, built in 1806, form the most modern piece of architecture to be seen.
Industry did not flourish here, another nineteenth-century factory movement proved short-lived. Oldest of all be the great rings of rough-hewn rock columns on hill-tops, but these be more in general attributed to the Indians than to the settlers. Deposits of skull;. Bone, found within these circles al. around the sizeable table-like rock on Sentinel Hill, sustain the popular belief that such spots were once burial-places of Pocumtucks; even if many ethnologists, disregarding absurd probability, of such theory, persist in believing the remains Caucasian.	Industry did not flourish here, and the nineteenth-century factory movement proved short-lived. Oldest of all are the great rings of rough-hewn stone columns on the hill-tops, but these are more generally attributed to the Indians than to the settlers. Deposits of skulls and bones, found within these circles and around the sizeable table-like rock on Sentinel Hill, sustain the popular belief that such spots were once the burial-places of the Pocumtucks; even though many ethnologists, disregarding the absurd improbability of such a theory, persist in believing the remains Caucasian.
Viii. In meantime quieter yet even more spiritually poignant phase oof the horror had been blackly unwinding itself behind the closed door oof shelf-lined room oof Arkham.	VIII. In the meantime a quieter yet even more spiritually poignant phase of the horror had been blackly unwinding itself behind the closed door of a shelf-lined room in Arkham.
Curious manuscript record or diary in Wilbur Whateley, delivered to Miskatonic University for translation, had caused much worry. Bafflement between experts, inside languages both ancient also modern; its very alphabet, notwithstanding general comments resemblance tto heavily shaded Arabic used in Mesopotamia, being absolutely unknown to any available authority.	The curious manuscript record or diary of Wilbur Whateley, delivered to Miskatonic University for translation, had caused much worry and bafflement among the experts in languages both ancient and modern; its very alphabet, notwithstanding a general resemblance to the heavily shaded Arabic used in Mesopotamia, being absolutely unknown to any available authority.
Final end inside linguists was this text represented an artificial alphabet, giving the effect, in a cipher; though any inside usual methods, in cryptographic solution seemed tto furnish any index, even when put into service; make work or employ for a particular purpose or for its inherent or natural purpose on basis in every tongue writer might conceivably have used.	The final conclusion of the linguists was that the text represented an artificial alphabet, giving the effect of a cipher; though none of the usual methods of cryptographic solution seemed to furnish any clue, even when applied on the basis of every tongue the writer might conceivably have used.
The ancient books taken from Whateley’s quarters, while absorbingly interesting also inside multiple cases promising tto opening inside place new. Terrible lines, inside search among philosophers also men inside sciences, were in no assistance whatever in this matter.	The ancient books taken from Whateley’s quarters, while absorbingly interesting and in several cases promising to open up new and terrible lines of research among philosophers and men of science, were of no assistance whatever in this matter.
Them 's One, a heavy tome, with an iron clasp, was of some other unknown alphabet—this 's one very different cast, also resembling Sanscrit more than any else.	One of them, a heavy tome with an iron clasp, was in another unknown alphabet—this one of a very different cast, and resembling Sanscrit more than anything else.
Former ledger was at length given wholly into charge in Dr. Armitage, both inside his peculiar interest inside Whateley matter,,. in his wide linguistic learn also skill, inside mystical formulae; in antiquity also Middle Ages.	The old ledger was at length given wholly into the charge of Dr. Armitage, both because of his peculiar interest in the Whateley matter, and because of his wide linguistic learning and skill in the mystical formulae of antiquity and the Middle Ages.
Armitage had an idea that the alphabet might be something esoterically utilized by some forbidden cults which have, come down from old times, also which have inherited multiple forms also traditions, from the wizards inside Saracenic world.	Armitage had an idea that the alphabet might be something esoterically used by certain forbidden cults which have come down from old times, and which have inherited many forms and traditions from the wizards of the Saracenic world.
That question,. he did not deem vital; since it would be unnecessary to know origin of the symbols if,, as he suspected, they were used as a cipher of, a modern language.	That question, however, he did not deem vital; since it would be unnecessary to know the origin of the symbols if, as he suspected, they were used as a cipher in a modern language.
It was his belief this, considering the great amount, of text involved, writer would scarcely have wished the trouble of using some other than one 's own, save perhaps oof certain special formulae;. Incantations.	It was his belief that, considering the great amount of text involved, the writer would scarcely have wished the trouble of using another speech than his own, save perhaps in certain special formulae and incantations.
Accordingly he attacked the manuscript with preliminary assumption this bulk of it was oof English. Dr. Armitage knew, from to say, state, or perform again failures oof his colleagues, this riddle was deep. Complicated one; and this no simple mode; of solution could merit even a trial.	Accordingly he attacked the manuscript with the preliminary assumption that the bulk of it was in English. Dr. Armitage knew, from the repeated failures of his colleagues, that the riddle was a deep and complex one; and that no simple mode of solution could merit even a trial.
All through late August he fortified himself; with the massed lore oof cryptography; drawing upon the fullest resources of his own, also wading night after night amidst arcana oof Trithemius’ Poligraphia, Giambattista Porta’s De Furtivis Literarum Notis, De Vigenère’s Traité des Chiffres, Falconer’s Cryptomenysis Patefacta, Davys’,. Thicknesse’s eighteenth-century a formal exposition,; and such fairly modern authorities as Blair, von Marten, also Klüber’s Kryptographik.	All through late August he fortified himself with the massed lore of cryptography; drawing upon the fullest resources of his own library, and wading night after night amidst the arcana of Trithemius’ Poligraphia, Giambattista Porta’s De Furtivis Literarum Notis, De Vigenère’s Traité des Chiffres, Falconer’s Cryptomenysis Patefacta, Davys’ and Thicknesse’s eighteenth-century treatises, and such fairly modern authorities as Blair, von Marten, and Klüber’s Kryptographik.
He interspersed his study inside the books, with attacks against the manuscript itself, also in time became convinced that he had tto deal with one, in those subtlest. Most ingenious in cryptograms, in which many lists inside corresponding letters are arranged like multiplication table, andthe message built up with arbitrary key-words known only to the initiated.	He interspersed his study of the books with attacks on the manuscript itself, and in time became convinced that he had to deal with one of those subtlest and most ingenious of cryptograms, in which many separate lists of corresponding letters are arranged like the multiplication table, and the message built up with arbitrary key-words known only to the initiated.
The ( used especially of persons) having lived for a relatively long time or attained a specific age authorities seemed rather more helpful than newer ones,. Armitage concluded that the code oof manuscript was one of great antiquity, no doubt handed down through long queue oof mystical experimenters.	The older authorities seemed rather more helpful than the newer ones, and Armitage concluded that the code of the manuscript was one of great antiquity, no doubt handed down through a long line of mystical experimenters.
Several times he seemed, near daylight, only to be set back, by some unforeseen barrier. As September approached, the any collection of particles ( e.g., smoke or dust) or gases that is visible began tto clear. Certain letters, as used, in certain parts in the manuscript, emerged also unmistakably;. It became obvious that the text was; in fact inside English.	Several times he seemed near daylight, only to be set back by some unforeseen obstacle. Then, as September approached, the clouds began to clear. Certain letters, as used in certain parts of the manuscript, emerged definitely and unmistakably; and it became obvious that the text was indeed in English.
On the evening inside September Twond last major barrier gave way, also Dr. Armitage read for prime time, a continuous passage, inside Wilbur Whateley’s annals.	On the evening of September 2nd the last major barrier gave way, and Dr. Armitage read for the first time a continuous passage of Wilbur Whateley’s annals.
Although this may be true, It was inside truth a diary, as all had thought; also it was couched; in a how something is done or how it happens clearly shewing mixed occult erudition. Anyway, General comments illiteracy, in the strange being who has written it.	It was in truth a diary, as all had thought; and it was couched in a style clearly shewing the mixed occult erudition and general illiteracy of the strange being who wrote it.
the first long passage that Armitage deciphered, an entry dated November Twenty Six, One thous. Nine hundred Sixteen, proved highly startling also disquieting. It was written, he remembered, by a child of three also half who looked like a lad oof twelve or thirteen.	Almost the first long passage that Armitage deciphered, an entry dated November 26, 1916, proved highly startling and disquieting. It was written, he remembered, by a child of three and a half who looked like a lad of twelve or thirteen.
“Today learned the Aklo, for Sabaoth, ” it ran, “which did not. it being answerable; from the hill. Not from the air. This upstairs more ahead inside me than I had thought it would be, also is not like tto have much earth brain.	“Today learned the Aklo for the Sabaoth,” it ran, “which did not like, it being answerable from the hill and not from the air. That upstairs more ahead of me than I had thought it would be, and is not like to have much earth brain.
Shot Elam Hutchins’ collie Jack when he went to bite me, also Elam says he 'd probably shoot me lf he dast. I guess he won’t. Grandfather kept me saying Dho formula last night,. I think I 've seen inner city, at the Two magnetic poles.	Shot Elam Hutchins’ collie Jack when he went to bite me, and Elam says he would kill me if he dast. I guess he won’t. Grandfather kept me saying the Dho formula last night, and I think I saw the inner city at the 2 magnetic poles.
I shall go tto those poles when land is cleared off, if I can’t break through with Dho-Hna formula when I commit it.	I shall go to those poles when the earth is cleared off, if I can’t break through with the Dho-Hna formula when I commit it.
They from air told me at Sabbat that it will be years before I can clear off the l. also I guess grandfather 'il be dead. so I shall have tto learning all the angles, of the planes. All formulas, between Yr andthe Nhhngr.	They from the air told me at Sabbat that it will be years before I can clear off the earth, and I guess grandfather will be dead then, so I shall have to learn all the angles of the planes and all the formulas between the Yr and the Nhhngr.
They from; outside will help, but they ca n't take body with human blood. This upstairs looks it will have right cast.	They from outside will help, but they cannot take body without human blood. That upstairs looks it will have the right cast.
I can see it little when I make the Voorish sign or blow the powder of Ibn Ghazi at it, also it is near like them at May-Eve on the Hill. Other face mai wear off some.	I can see it a little when I make the Voorish sign or blow the powder of Ibn Ghazi at it, and it is near like them at May-Eve on the Hill. The other face may wear off some.
I wonder how I shall listen when land is cleared. There are no earth beings on it.	I wonder how I shall look when the earth is cleared and there are no earth beings on it.
He this was held with Aklo Sabaoth said I may be transfigured, there being much in, outside to work on.” Morning found Dr. Armitage in a cold sweat inside terror al. a frenzy in wakeful concentration.	He that came with the Aklo Sabaoth said I may be transfigured, there being much of outside to work on.”       Morning found Dr. Armitage in a cold sweat of terror and a frenzy of wakeful concentration.
He had not left manuscript all evening, but sat; at his table under electric light turning page after page with shaking hands as fast as he could decipher cryptic text.	He had not left the manuscript all night, but sat at his table under the electric light turning page after page with shaking hands as fast as he could decipher the cryptic text.
He had nervously telephoned his wife he would not be home, also when she brought him breakfast from the house he could scarcely dispose inside a mouthful. All that day he read on, .. Then halted maddeningly as, a reapplication in the complex key became.	He had nervously telephoned his wife he would not be home, and when she brought him a breakfast from the house he could scarcely dispose of a mouthful. All that day he read on, now and then halted maddeningly as a reapplication of the complex key became necessary.
Absolutely, Lunch and dinner were brought him,, but he ate just the smallest fraction in either.	Lunch and dinner were brought him, but he ate only the smallest fraction of either.
Toward middle in the next good night he drowsed off inside his chair, but soon woke; out inside a tangle inside nightmares as hideous as truths. Menaces tto man’s that he had uncovered.	Toward the middle of the next night he drowsed off in his chair, but soon woke out of a tangle of nightmares almost as hideous as the truths and menaces to man’s existence that he had uncovered.
On morning in September Fourth Rice and Dr. Morgan insisted on seeing him for time, also departed trembling also ashen-grey. This evening he went to bed, but slept only fitfully.	On the morning of September 4th Professor Rice and Dr. Morgan insisted on seeing him for a while, and departed trembling and ashen-grey. That evening he went to bed, but slept only fitfully.
Wednesday—the next day—he was back at the manuscript, also began tto take copious notes both, from current items,. From those he had already deciphered.	Wednesday—the next day—he was back at the manuscript, and began to take copious notes both from the current sections and from those he had already deciphered.
Concurrently, In small hours, inside that evening he slept a little in an easy-chair; in its bureau, but was at manuscript, again; before sunrise. And then, Some time before noon his doctor, Dr. Hart. called, to see he. Consequently, Insisted that he cease work.	In the small hours of that night he slept a little in an easy-chair in his office, but was at the manuscript again before dawn. Some time before noon his physician, Dr. Hartwell, called to see him and insisted that he cease work.
Fine, He refused; intimating this it was oof majority vital importance for him tto complete the reading oof the diary, also promising an explanation in due course oof time. Accordingly, This evening, just as twilight fell, he finished his terrible perusal. Naturally, Sank back exhausted.	He refused; intimating that it was of the most vital importance for him to complete the reading of the diary, and promising an explanation in due course of time. That evening, just as twilight fell, he finished his terrible perusal and sank back exhausted.
His woman, bringing his supper, found him in half-comatose state; but he was enough to warn her off with a sharp cry when he 've seen her eyes move about aimlessly or without any destination, often in search of food or employment toward notes he had taken.	His wife, bringing his dinner, found him in a half-comatose state; but he was conscious enough to warn her off with a sharp cry when he saw her eyes wander toward the notes he had taken.
Weakly rising, he gathered up scribbled papers also sealed them all; in a great envelope, which he placed in his, inside coat pocket. He had sufficient strength tto take the house, but was so clear inside necessity in medical help that Dr. Hartwell was summoned at once.	Weakly rising, he gathered up the scribbled papers and sealed them all in a great envelope, which he immediately placed in his inside coat pocket. He had sufficient strength to get home, but was so clearly in need of medical aid that Dr. Hartwell was summoned at once.
On the contrary, As the physician put him, to bed he could only mutter over., over. “But what, in God’s name, can we do now?? After a few hours, ” Dr. Armitage slept, but was partly delirious the day.	As the doctor put him to bed he could only mutter over and over again, “But what, in God’s name, can we do?”       Dr. Armitage slept, but was partly delirious the next day.
He made no explanations tto Hart. but oof his calmer moments spoke oof the imperative need of long conference with Rice also Morgan.	He made no explanations to Hartwell, but in his calmer moments spoke of the imperative need of a long conference with Rice and Morgan.
His wilder wanderings were very startling of fact, including frantic calls this something oof a boarded-up farmhouse be destroyed,,. Fantastic references to some pattern for extirpation oof entire human race also all animal also vegetable life from the ground earth, by some terrible elder breed oof beings from another dimension.	His wilder wanderings were very startling indeed, including frantic appeals that something in a boarded-up farmhouse be destroyed, and fantastic references to some plan for the extirpation of the entire human race and all animal and vegetable life from the earth by some terrible elder race of beings from another dimension.
He would shout this the world was in danger, since the Elder Things wished to strip it,,. Then drag it away from the solar systems. Previously, Cosmos in matter into some other plane or phase in entity from which it had once fallen, vigintillions inside aeons ago.	He would shout that the world was in danger, since the Elder Things wished to strip it and drag it away from the solar system and cosmos of matter into some other plane or phase of entity from which it had once fallen, vigintillions of aeons ago.
At other times he would appeal; for the dreaded Necronomicon also the Daemonolatreia, in Remigius, inside which he seemed hopeful inside finding some formula tto verify the peril he conjured up. “Stop them, arrest them now. ” he would shout.	At other times he would call for the dreaded Necronomicon and the Daemonolatreia of Remigius, in which he seemed hopeful of finding some formula to check the peril he conjured up. “Stop them, stop them!” he would shout.
“Those Whateleys meant, to let them inside, andthe worst of all is left!! Tell Rice,. Morgan we must do something—it’s a shade blind, but I know how to make powder....	“Those Whateleys meant to let them in, and the worst of all is left! Tell Rice and Morgan we must do something—it’s a blind business, but I know how to make the powder. . . .
It hasn’t been fed since the second in August, when Wilbur came here tto his death, also at that rate... .”, But Armitage had a sound physique despite his seventy-three years,. Slept off his disorder that night without development; inside any real fever.	It hasn’t been fed since the second of August, when Wilbur came here to his death, and at that rate. . . .”       But Armitage had a sound physique despite his seventy-three years, and slept off his disorder that night without developing any real fever.
He woke late Friday, clear in head, though sober with gnawing fear. Tremendous sense inside responsibility.	He woke late Friday, clear of head, though sober with a gnawing fear and tremendous sense of responsibility.
Saturday afternoon he felt of position to go over, to the also summon Rice;. Morgan, for a conference, andthe remainder of this day also evening the three men tortured brains oof the wildest speculation andthe majority debate.	Saturday afternoon he felt able to go over to the library and summon Rice and Morgan for a conference, and the rest of that day and evening the three men tortured their brains in the wildest speculation and the most desperate debate.
